"","speciesKey","species","endem_class","perc_zt","n","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","synonym","class","label"
"911",5402529,"Chaetanthera flabellata","[0.5,0.99)",0.621621621621622,37,5402529,"Chaetanthera flabellata D.Don","Chaetanthera flabellata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_flabellata"
"912",5402533,"Chaetanthera peruviana","[0.99,1]",1,5,5402533,"Chaetanthera peruviana A.Gray","Chaetanthera peruviana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_peruviana"
"913",5402535,"Chaetanthera lanata","[0.99,1]",1,19,5402535,"Chaetanthera lanata (Phil.) I.M.Johnst.","Chaetanthera lanata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_lanata"
"914",5402543,"Chaetanthera serrata","[0,0.05)",0,7,5402543,"Chaetanthera serrata Ruiz & Pav.","Chaetanthera serrata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_serrata"
"915",5402547,"Chaetanthera limbata","[0.1,0.5)",0.296296296296296,27,5402547,"Chaetanthera limbata (D.Don) Less.","Chaetanthera limbata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_limbata"
"916",5402550,"Chaetanthera spathulifolia","[0.99,1]",1,26,5402550,"Chaetanthera spathulifolia Cabrera","Chaetanthera spathulifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_spathulifolia"
"917",5402558,"Chaetanthera glandulosa","[0.1,0.5)",0.222222222222222,9,5402558,"Chaetanthera glandulosa J.Rémy","Chaetanthera glandulosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_glandulosa"
"918",5402561,"Chaetanthera cochlearifolia","[0.99,1]",1,3,5402561,"Chaetanthera cochlearifolia (A.Gray) B.L.Rob.","Chaetanthera cochlearifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chaetanthera",6,7707728,220,414,3065,8222644,FALSE,"Magnoliopsida","Chaetanthera_cochlearifolia"
"919",5402587,"Schlechtendalia luzulifolia","[0,0.05)",0,133,5402587,"Schlechtendalia luzulifolia Less.","Schlechtendalia luzulifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Schlechtendalia",6,7707728,220,414,3065,3141775,FALSE,"Magnoliopsida","Schlechtendalia_luzulifolia"
"920",5402722,"Werneria poposa","[0.5,0.99)",0.968253968253968,63,3142276,"Xenophyllum poposum (Phil.) V.A.Funk","Xenophyllum poposum","SPECIES","SYNONYM",96,"FUZZY","Plantae","Tracheophyta","Asterales","Asteraceae","Werneria",6,7707728,220,414,3065,3111712,TRUE,"Magnoliopsida","Xenophyllum_poposa"
"921",5402753,"Ageratina glechonophylla","[0.1,0.5)",0.357142857142857,434,5402753,"Ageratina glechonophylla (Less.) R.M.King & H.Rob.","Ageratina glechonophylla","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Ageratina",6,7707728,220,414,3065,5400194,FALSE,"Magnoliopsida","Ageratina_glechonophylla"
"922",5402931,"Gyptis pinnatifida","[0,0.05)",0.0123456790123457,81,5402931,"Gyptis pinnatifida Cass.","Gyptis pinnatifida","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gyptis",6,7707728,220,414,3065,3115498,FALSE,"Magnoliopsida","Gyptis_pinnatifida"
"923",5403036,"Urolepis hecatantha","[0,0.05)",0.021671826625387,646,5403036,"Urolepis hecatantha (DC.) R.M.King & H.Rob.","Urolepis hecatantha","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Urolepis",6,7707728,220,414,3065,3089279,FALSE,"Magnoliopsida","Urolepis_hecatantha"
"924",5403117,"Eupatorium chinense","[0,0.05)",0.000753012048192771,2656,5403117,"Eupatorium chinense L.","Eupatorium chinense","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Eupatorium",6,7707728,220,414,3065,3142374,FALSE,"Magnoliopsida","Eupatorium_chinense"
"925",5403126,"Eupatorium capillifolium","[0,0.05)",0,10398,5403126,"Eupatorium capillifolium (Lam.) Small","Eupatorium capillifolium","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Eupatorium",6,7707728,220,414,3065,3142374,FALSE,"Magnoliopsida","Eupatorium_capillifolium"
"926",5403272,"Crepis pulchra","[0,0.05)",0,5103,5403272,"Crepis pulchra L.","Crepis pulchra","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Crepis",6,7707728,220,414,3065,3143303,FALSE,"Magnoliopsida","Crepis_pulchra"
"927",5403304,"Crepis capillaris","[0,0.05)",0.000124930436461516,88049,5403304,"Crepis capillaris (L.) Wallr.","Crepis capillaris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Crepis",6,7707728,220,414,3065,3143303,FALSE,"Magnoliopsida","Crepis_capillaris"
"928",5403358,"Crepis pyrenaica","[0,0.05)",0.000335457900033546,2981,5403358,"Crepis pyrenaica (L.) Greuter","Crepis pyrenaica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Crepis",6,7707728,220,414,3065,3143303,FALSE,"Magnoliopsida","Crepis_pyrenaica"
"929",5403470,"Crepis foetida","[0,0.05)",0,9798,5403470,"Crepis foetida L.","Crepis foetida","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Crepis",6,7707728,220,414,3065,3143303,FALSE,"Magnoliopsida","Crepis_foetida"
"930",5403508,"Crepis tectorum","[0,0.05)",0,17302,5403508,"Crepis tectorum L.","Crepis tectorum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Crepis",6,7707728,220,414,3065,3143303,FALSE,"Magnoliopsida","Crepis_tectorum"
"931",5403709,"Crepis vesicaria","[0,0.05)",0.000829445308449974,28935,5403709,"Crepis vesicaria L.","Crepis vesicaria","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Crepis",6,7707728,220,414,3065,3143303,FALSE,"Magnoliopsida","Crepis_vesicaria"
"932",5403742,"Scolymus hispanicus","[0,0.05)",8.29806655049374e-05,12051,5403742,"Scolymus hispanicus L.","Scolymus hispanicus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Scolymus",6,7707728,220,414,3065,3144210,FALSE,"Magnoliopsida","Scolymus_hispanicus"
"933",5404991,"Synedrella nodiflora","[0,0.05)",0.0145362251961237,4334,5404991,"Synedrella nodiflora (L.) Gaertn.","Synedrella nodiflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Synedrella",6,7707728,220,414,3065,2652808,FALSE,"Magnoliopsida","Synedrella_nodiflora"
"934",5405417,"Dyssodia papposa","[0,0.05)",0.00132758048456688,3013,5405417,"Dyssodia papposa (Vent.) A.Hitchc.","Dyssodia papposa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Dyssodia",6,7707728,220,414,3065,5405414,FALSE,"Magnoliopsida","Dyssodia_papposa"
"935",5405442,"Pectis multiflosculosa","[0,0.05)",0.00321543408360129,311,5405442,"Pectis multiflosculosa (DC.) Sch.Bip.","Pectis multiflosculosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,FALSE,"Magnoliopsida","Pectis_multiflosculosa"
"936",5405452,"Pectis tenuicaulis","[0,0.05)",0,8,5405452,"Pectis tenuicaulis Urb.","Pectis tenuicaulis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,FALSE,"Magnoliopsida","Pectis_tenuicaulis"
"937",5405473,"Pectis sessiliflora","[0.5,0.99)",0.694915254237288,59,5405473,"Pectis sessiliflora (Less.) Sch.Bip.","Pectis sessiliflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,FALSE,"Magnoliopsida","Pectis_sessiliflora"
"938",5405515,"Pectis prostrata","[0,0.05)",0.000754147812971342,1326,5405515,"Pectis prostrata Cav.","Pectis prostrata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,FALSE,"Magnoliopsida","Pectis_prostrata"
"939",5405532,"Pectis bonplandiana","[0,0.05)",0,101,5405532,"Pectis bonplandiana Kunth","Pectis bonplandiana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,FALSE,"Magnoliopsida","Pectis_bonplandiana"
"940",5405540,"Pectis linearis","[0.05,0.1)",0.0847457627118644,59,5405540,"Pectis linearis La Llave","Pectis linearis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,FALSE,"Magnoliopsida","Pectis_linearis"
"941",5405540,"Pectis linearis","[0.05,0.1)",0.0847457627118644,59,5405488,"Pectis graveolens Klatt","Pectis graveolens","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,TRUE,"Magnoliopsida","Pectis_graveolens"
"942",5405545,"Pectis ciliaris","[0.1,0.5)",0.136363636363636,22,5405545,"Pectis ciliaris L.","Pectis ciliaris","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,FALSE,"Magnoliopsida","Pectis_ciliaris"
"943",5405551,"Pectis carthusianorum","[0,0.05)",0,13,5405551,"Pectis carthusianorum Less.","Pectis carthusianorum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,FALSE,"Magnoliopsida","Pectis_carthusianorum"
"944",5405558,"Pectis diffusa","[0,0.05)",0,20,5405558,"Pectis diffusa Hook. & Arn.","Pectis diffusa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,FALSE,"Magnoliopsida","Pectis_diffusa"
"945",5405564,"Pectis odorata","[0.05,0.1)",0.0540540540540541,111,5405564,"Pectis odorata Griseb.","Pectis odorata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,FALSE,"Magnoliopsida","Pectis_odorata"
"946",5405569,"Pectis linifolia","[0,0.05)",0.0355555555555556,225,5405569,"Pectis linifolia L.","Pectis linifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,FALSE,"Magnoliopsida","Pectis_linifolia"
"947",5405576,"Pectis oligocephala","[0,0.05)",0,65,5405560,"Pectis rigida Baker","Pectis rigida","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,TRUE,"Magnoliopsida","Pectis_rigida"
"948",5405661,"Kleinia petraea","[0,0.05)",0.037037037037037,27,5405661,"Kleinia petraea (R.E.Fr.) C.Jeffrey","Kleinia petraea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Kleinia",6,7707728,220,414,3065,8048745,FALSE,"Magnoliopsida","Kleinia_petraea"
"949",5405828,"Chevreulia sarmentosa","[0.1,0.5)",0.157894736842105,95,5405828,"Chevreulia sarmentosa (Pers.) S.F.Blake","Chevreulia sarmentosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chevreulia",6,7707728,220,414,3065,3150204,FALSE,"Magnoliopsida","Chevreulia_sarmentosa"
"950",5405833,"Chevreulia acuminata","[0.1,0.5)",0.181818181818182,143,5405833,"Chevreulia acuminata Less.","Chevreulia acuminata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Chevreulia",6,7707728,220,414,3065,3150204,FALSE,"Magnoliopsida","Chevreulia_acuminata"
"951",5405914,"Arnica cordifolia","[0,0.05)",0,6080,5405914,"Arnica cordifolia Hook.","Arnica cordifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Arnica",6,7707728,220,414,3065,7885920,FALSE,"Magnoliopsida","Arnica_cordifolia"
"952",5406569,"Piptocarpha oblonga","[0,0.05)",0,267,5406569,"Piptocarpha oblonga (Gardner) Baker","Piptocarpha oblonga","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Piptocarpha",6,7707728,220,414,3065,8003976,FALSE,"Magnoliopsida","Piptocarpha_oblonga"
"953",5406635,"Piptocarpha rotundifolia","[0,0.05)",0,638,5406635,"Piptocarpha rotundifolia (Less.) Baker","Piptocarpha rotundifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Piptocarpha",6,7707728,220,414,3065,8003976,FALSE,"Magnoliopsida","Piptocarpha_rotundifolia"
"954",5701614,"Perezia fonckii","[0,0.05)",0.0294117647058824,34,5701614,"Perezia fonckii (Phil.) Reiche","Perezia fonckii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Perezia",6,7707728,220,414,3065,3104583,FALSE,"Magnoliopsida","Perezia_fonckii"
"955",5702970,"Pectis arida","[0,0.05)",0,9,5702970,"Pectis arida D.J.Keil","Pectis arida","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pectis",6,7707728,220,414,3065,9556175,FALSE,"Magnoliopsida","Pectis_arida"
"956",5831132,"Plagiocheilus soliviformis","[0.5,0.99)",0.926829268292683,41,5831132,"Plagiocheilus soliviformis DC.","Plagiocheilus soliviformis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Plagiocheilus",6,7707728,220,414,3065,3088178,FALSE,"Magnoliopsida","Plagiocheilus_soliviformis"
"957",5939812,"Laestadia muscicola","[0.5,0.99)",0.888888888888889,72,5939812,"Laestadia muscicola Wedd.","Laestadia muscicola","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Laestadia",6,7707728,220,414,3065,7521148,FALSE,"Magnoliopsida","Laestadia_muscicola"
"958",6063677,"Gymnocoronis spilanthoides","[0,0.05)",0,937,6063677,"Gymnocoronis spilanthoides DC.","Gymnocoronis spilanthoides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gymnocoronis",6,7707728,220,414,3065,3142935,FALSE,"Magnoliopsida","Gymnocoronis_spilanthoides"
"959",6064272,"Hypochaeris incana","[0,0.05)",0.00396825396825397,252,6064272,"Hypochaeris incana (Hook. & Arn.) Macloskie","Hypochaeris incana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Hypochaeris",6,7707728,220,414,3065,3093681,FALSE,"Magnoliopsida","Hypochaeris_incana"
"960",6064275,"Werneria dactylophylla","[0.5,0.99)",0.9875,80,3142294,"Xenophyllum dactylophyllum (Sch.Bip.) V.A.Funk","Xenophyllum dactylophyllum","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Werneria",6,7707728,220,414,3065,3111712,TRUE,"Magnoliopsida","Xenophyllum_dactylophyllum"
"961",6064934,"Baccharoides lasiopus","[0,0.05)",0,261,6064934,"Baccharoides lasiopus (O.Hoffm.) H.Rob.","Baccharoides lasiopus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Baccharoides",6,7707728,220,414,3065,3087252,FALSE,"Magnoliopsida","Baccharoides_lasiopus"
"962",6082337,"Thrincia saxatilis","[0,0.05)",3.89059642843248e-05,25703,6082337,"Thrincia saxatilis (Lam.) Holub & Moravec","Thrincia saxatilis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Thrincia",6,7707728,220,414,3065,7749345,FALSE,"Magnoliopsida","Thrincia_saxatilis"
"963",6443404,"Eriophyllum staechadifolium","[0,0.05)",0,2793,6443404,"Eriophyllum staechadifolium Lag.","Eriophyllum staechadifolium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Eriophyllum",6,7707728,220,414,3065,3130444,FALSE,"Magnoliopsida","Eriophyllum_staechadifolium"
"964",6443709,"Tragopogon dubius","[0,0.05)",0.00136054421768707,33810,6443709,"Tragopogon dubius Scop.","Tragopogon dubius","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Tragopogon",6,7707728,220,414,3065,3092408,FALSE,"Magnoliopsida","Tragopogon_dubius"
"965",6445734,"Cyanthillium cinereum","[0,0.05)",0.00157142857142857,14000,6445734,"Cyanthillium cinereum (L.) H.Rob.","Cyanthillium cinereum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Cyanthillium",6,7707728,220,414,3065,3148294,FALSE,"Magnoliopsida","Cyanthillium_cinereum"
"966",7336039,"Trixis divaricata","[0.05,0.1)",0.0869033047735618,817,7336039,"Trixis divaricata (Kunth) Spreng.","Trixis divaricata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Trixis",6,7707728,220,414,3065,5398941,FALSE,"Magnoliopsida","Trixis_divaricata"
"967",7336447,"Nassauvia aculeata","[0.1,0.5)",0.182608695652174,115,7336447,"Nassauvia aculeata (Less.) Poepp. & Endl.","Nassauvia aculeata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Nassauvia",6,7707728,220,414,3065,3099033,FALSE,"Magnoliopsida","Nassauvia_aculeata"
"968",7338058,"Bidens andicola","[0.5,0.99)",0.951066499372647,797,7338058,"Bidens andicola Kunth","Bidens andicola","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Bidens",6,7707728,220,414,3065,3105856,FALSE,"Magnoliopsida","Bidens_andicola"
"969",7338573,"Pappobolus ecuadoriensis","[0.5,0.99)",0.8,5,7338573,"Pappobolus ecuadoriensis Panero","Pappobolus ecuadoriensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Pappobolus",6,7707728,220,414,3065,3093617,FALSE,"Magnoliopsida","Pappobolus_ecuadoriensis"
"970",7353729,"Arctium lappa","[0,0.05)",2.83189850475759e-05,35312,7353729,"Arctium lappa L.","Arctium lappa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Arctium",6,7707728,220,414,3065,8106066,FALSE,"Magnoliopsida","Arctium_lappa"
"971",7356182,"Brickellia diffusa","[0,0.05)",0.0369230769230769,650,7356182,"Brickellia diffusa (Vahl) A.Gray","Brickellia diffusa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Brickellia",6,7707728,220,414,3065,3096195,FALSE,"Magnoliopsida","Brickellia_diffusa"
"972",7361327,"Gochnatia glutinosa","[0.5,0.99)",0.931216931216931,189,7361327,"Gochnatia glutinosa D.Don ex Hook. & Arn.","Gochnatia glutinosa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Gochnatia",6,7707728,220,414,3065,3094959,FALSE,"Magnoliopsida","Gochnatia_glutinosa"
"973",7376217,"Emilia sonchifolia","[0,0.05)",0.0190710550599815,6502,7376217,"Emilia sonchifolia (L.) DC. ex Wight","Emilia sonchifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Emilia",6,7707728,220,414,3065,3137995,FALSE,"Magnoliopsida","Emilia_sonchifolia"
"974",7378280,"Leucheria thermarum","[0.1,0.5)",0.125,16,7378280,"Leucheria thermarum (Phil.) Reiche","Leucheria thermarum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Leucheria",6,7707728,220,414,3065,3099490,FALSE,"Magnoliopsida","Leucheria_thermarum"
"975",7380043,"Senecio trifidus","[0.99,1]",1,21,7380043,"Senecio trifidus Hook. & Arn.","Senecio trifidus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio",6,7707728,220,414,3065,3106738,FALSE,"Magnoliopsida","Senecio_trifidus"
"976",7382741,"Exostigma notobellidiastrum","[0.1,0.5)",0.116981132075472,265,7382741,"Exostigma notobellidiastrum (Griseb.) G.Sancho","Exostigma notobellidiastrum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Exostigma",6,7707728,220,414,3065,7882229,FALSE,"Magnoliopsida","Exostigma_notobellidiastrum"
"977",7384805,"Perezia pilifera","[0.1,0.5)",0.178217821782178,101,7384805,"Perezia pilifera (D.Don) Hook. & Arn.","Perezia pilifera","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Perezia",6,7707728,220,414,3065,3104583,FALSE,"Magnoliopsida","Perezia_pilifera"
"978",7386707,"Doniophyton anomalum","[0.5,0.99)",0.577777777777778,90,7386707,"Doniophyton anomalum (D.Don) Kurtz","Doniophyton anomalum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Doniophyton",6,7707728,220,414,3065,3139279,FALSE,"Magnoliopsida","Doniophyton_anomalum"
"979",7403263,"Lactuca sativa","[0,0.05)",0.00865834035706076,13051,7403263,"Lactuca sativa L.","Lactuca sativa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Lactuca",6,7707728,220,414,3065,3140231,FALSE,"Magnoliopsida","Lactuca_sativa"
"980",7465439,"Ixeridium laevigatum","[0,0.05)",0,785,7465439,"Ixeridium laevigatum (Blume) Pak & Kawano","Ixeridium laevigatum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Ixeridium",6,7707728,220,414,3065,8295338,FALSE,"Magnoliopsida","Ixeridium_laevigatum"
